"","College","Season","Coach","username","Coach.1","Role","Race"
"1646","Oklahoma",2006,"Kevin Wilson","kevin-wilson","Kevin Wilson","Offensive Coordinator/Tight Ends Coach","White"
"1647","Oklahoma",2007,"Kevin Wilson","kevin-wilson","Kevin Wilson","Offensive Coordinator/Tight Ends Coach","White"
"1648","Oklahoma",2008,"Kevin Wilson","kevin-wilson","Kevin Wilson","Offensive Coordinator/Tight Ends Coach","White"
"1649","Oklahoma",2009,"Kevin Wilson","kevin-wilson","Kevin Wilson","Offensive Coordinator/Tight Ends Coach","White"
"1650","Oklahoma",2010,"Kevin Wilson","kevin-wilson","Kevin Wilson","Offensive Coordinator/Tight Ends Coach","White"
"1651","Oklahoma",2011,"Jay Norvell","jay-norvell","Jay Norvell","Offensive Coordinator/Wide Receivers Coach","Black"
"1652","Oklahoma",2011,"Josh Heupel","josh-heupel","Josh Heupel","Offensive Coordinator/Quarterbacks Coach","White"
"1653","Oklahoma",2012,"Jay Norvell","jay-norvell","Jay Norvell","Offensive Coordinator/Wide Receivers Coach","Black"
"1654","Oklahoma",2012,"Josh Heupel","josh-heupel","Josh Heupel","Offensive Coordinator/Quarterbacks Coach","White"
"1655","Oklahoma",2013,"Jay Norvell","jay-norvell","Jay Norvell","Offensive Coordinator/Wide Receivers Coach","Black"
"1656","Oklahoma",2013,"Josh Heupel","josh-heupel","Josh Heupel","Offensive Coordinator/Quarterbacks Coach","White"
"1657","Oklahoma",2014,"Jay Norvell","jay-norvell","Jay Norvell","Offensive Coordinator/Wide Receivers Coach","Black"
"1658","Oklahoma",2014,"Josh Heupel","josh-heupel","Josh Heupel","Offensive Coordinator/Quarterbacks Coach","White"
"1659","Oklahoma",2015,"Lincoln Riley","lincoln-riley","Lincoln Riley","Offensive Coordinator/Quarterbacks Coach","White"
"1660","Oklahoma",2016,"Bill Bedenbaugh","bill-bedenbaugh","Bill Bedenbaugh","Offensive Line Coach/Assistant Offensive Coordinator","White"
"1661","Oklahoma",2016,"Lincoln Riley","lincoln-riley","Lincoln Riley","Offensive Coordinator/Quarterbacks Coach","White"
"1662","Oklahoma",2017,"Bill Bedenbaugh","bill-bedenbaugh","Bill Bedenbaugh","Offensive Coordinator/Offensive Line Coach","White"
"1663","Oklahoma",2017,"Cale Gundy","cale-gundy","Cale Gundy","Offensive Coordinator/Inside Receivers Coach","White"
"1664","Oklahoma",2018,"Bill Bedenbaugh","bill-bedenbaugh","Bill Bedenbaugh","Offensive Coordinator/Offensive Line Coach","White"
"1665","Oklahoma",2018,"Cale Gundy","cale-gundy","Cale Gundy","Offensive Coordinator/Inside Receivers Coach","White"
"1666","Oklahoma",2019,"Bill Bedenbaugh","bill-bedenbaugh","Bill Bedenbaugh","Offensive Coordinator/Offensive Line Coach","White"
"1667","Oklahoma",2019,"Cale Gundy","cale-gundy","Cale Gundy","Offensive Coordinator/Inside Receivers Coach","White"
"1668","Oklahoma",2020,"Bill Bedenbaugh","bill-bedenbaugh","Bill Bedenbaugh","Offensive Coordinator/Offensive Line Coach","White"
"1669","Oklahoma",2020,"Cale Gundy","cale-gundy","Cale Gundy","Offensive Coordinator/Inside Receivers Coach","White"
"1670","Oklahoma",2021,"Bill Bedenbaugh","bill-bedenbaugh","Bill Bedenbaugh","Offensive Coordinator/Offensive Line Coach","White"
"1671","Oklahoma",2021,"Cale Gundy","cale-gundy","Cale Gundy","Offensive Coordinator/Inside Receivers Coach","White"
"1672","Oklahoma State",2000,"Del Miller","del-miller","Del Miller","Offensive Coordinator/Quarterbacks Coach","White"
"1673","Oklahoma State",2001,"Mike Gundy","mike-gundy","Mike Gundy","Offensive Coordinator/Quarterbacks Coach","White"
"1674","Oklahoma State",2002,"Mike Gundy","mike-gundy","Mike Gundy","Offensive Coordinator/Quarterbacks Coach","White"
"1675","Oklahoma State",2003,"Mike Gundy","mike-gundy","Mike Gundy","Offensive Coordinator/Quarterbacks Coach","White"
"1676","Oklahoma State",2004,"Mike Gundy","mike-gundy","Mike Gundy","Offensive Coordinator/Quarterbacks Coach","White"
"1677","Oklahoma State",2005,"Larry Fedora","larry-fedora","Larry Fedora","Offensive Coordinator/Quarterbacks Coach","White"
"1678","Oklahoma State",2006,"Larry Fedora","larry-fedora","Larry Fedora","Offensive Coordinator/Quarterbacks Coach","White"
"1679","Oklahoma State",2007,"Larry Fedora","larry-fedora","Larry Fedora","Offensive Coordinator/Quarterbacks Coach","White"
"1680","Oklahoma State",2008,"Gunter Brewer","gunter-brewer","Gunter Brewer","Offensive Coordinator/Quarterbacks Coach","White"
"1681","Oklahoma State",2008,"Trooper Taylor","trooper-taylor","Trooper Taylor","Offensive Coordinator/Wide Receivers Coach","Black"
"1682","Oklahoma State",2009,"Gunter Brewer","gunter-brewer","Gunter Brewer","Offensive Coordinator/Wide Receivers Coach","White"
"1683","Oklahoma State",2009,"Joe Wickline","joe-wickline","Joe Wickline","Offensive Coordinator/Offensive Line Coach","White"
"1684","Oklahoma State",2010,"Dana Holgorsen","dana-holgorsen","Dana Holgorsen","Offensive Coordinator/Quarterbacks Coach","White"
"1685","Oklahoma State",2011,"Todd Monken","todd-monken","Todd Monken","Offensive Coordinator/Quarterbacks Coach","White"
"1686","Oklahoma State",2012,"Todd Monken","todd-monken","Todd Monken","Offensive Coordinator/Quarterbacks Coach","White"
"1687","Oklahoma State",2013,"Mike Yurcich","mike-yurcich","Mike Yurcich","Offensive Coordinator/Quarterbacks Coach","White"
"1688","Oklahoma State",2014,"Mike Yurcich","mike-yurcich","Mike Yurcich","Offensive Coordinator/Quarterbacks Coach","White"
"1689","Oklahoma State",2015,"Mike Yurcich","mike-yurcich","Mike Yurcich","Offensive Coordinator/Quarterbacks Coach","White"
"1690","Oklahoma State",2016,"Mike Yurcich","mike-yurcich","Mike Yurcich","Offensive Coordinator/Quarterbacks Coach","White"
"1691","Oklahoma State",2017,"Mike Yurcich","mike-yurcich","Mike Yurcich","Offensive Coordinator/Quarterbacks Coach","White"
"1692","Oklahoma State",2018,"Mike Yurcich","mike-yurcich","Mike Yurcich","Offensive Coordinator/Quarterbacks Coach","White"
"1693","Oklahoma State",2019,"Sean Gleeson","sean-gleeson","Sean Gleeson","Offensive Coordinator/Quarterbacks Coach","White"
"1694","Old Dominion",2014,"Brian Scott","brian-scott","Brian Scott","Offensive Coordinator","White"
"1695","Old Dominion",2014,"Ron Whitcomb","ron-whitcomb","Ron Whitcomb","Offensive Coordinator/Quarterbacks Coach","White"
"1696","Old Dominion",2015,"Brian Scott","brian-scott","Brian Scott","Offensive Coordinator","White"
"1697","Old Dominion",2016,"Brian Scott","brian-scott","Brian Scott","Offensive Coordinator","White"
"1698","Old Dominion",2017,"Brian Scott","brian-scott","Brian Scott","Offensive Coordinator","White"
"1699","Old Dominion",2018,"Brian Scott","brian-scott","Brian Scott","Offensive Coordinator","White"
"1700","Old Dominion",2019,"Brian Scott","brian-scott","Brian Scott","Offensive Coordinator/Offensive Line Coach","White"
"1701","Old Dominion",2020,"Kirk Campbell","kirk-campbell","Kirk Campbell","Offensive Coordinator/Quarterbacks Coach","White"
"1702","Old Dominion",2021,"Kirk Campbell","kirk-campbell","Kirk Campbell","Offensive Coordinator/Quarterbacks Coach","White"
"1703","Ole Miss",2000,"John Latina","john-latina","John Latina","Offensive Coordinator/Offensive Line Coach","White"
"1704","Ole Miss",2001,"John Latina","john-latina","John Latina","Offensive Coordinator/Offensive Line Coach","White"
"1705","Ole Miss",2002,"John Latina","john-latina","John Latina","Offensive Coordinator/Offensive Line Coach","White"
"1706","Ole Miss",2003,"John Latina","john-latina","John Latina","Offensive Coordinator/Offensive Line Coach","White"
"1707","Ole Miss",2004,"John Latina","john-latina","John Latina","Offensive Coordinator/Offensive Line Coach","White"
"1708","Ole Miss",2005,"Noel Mazzone","noel-mazzone","Noel Mazzone","Offensive Coordinator/Quarterbacks Coach","White"
"1709","Ole Miss",2006,"Dan Werner","dan-werner","Dan Werner","Offensive Coordinator/Quarterbacks Coach","White"
"1710","Ole Miss",2007,"Dan Werner","dan-werner","Dan Werner","Offensive Coordinator/Quarterbacks Coach","White"
"1711","Ole Miss",2008,"Kent Austin","kent-austin","Kent Austin","Offensive Coordinator/Quarterbacks Coach","White"
"1712","Ole Miss",2009,"Kent Austin","kent-austin","Kent Austin","Offensive Coordinator/Quarterbacks Coach","White"
"1713","Ole Miss",2010,"David Rader","david-rader","David Rader","Offensive Coordinator/Quarterbacks Coach","White"
"1714","Ole Miss",2010,"Mike Markuson","mike-markuson","Mike Markuson","Offensive Coordinator/Offensive Line Coach","White"
"1715","Ole Miss",2011,"David Lee","david-lee","David Lee","Offensive Coordinator/Quarterbacks Coach","White"
"1716","Ole Miss",2012,"Dan Werner","dan-werner","Dan Werner","Offensive Coordinator/Quarterbacks Coach","White"
"1717","Ole Miss",2012,"Matt Luke","matt-luke","Matt Luke","Offensive Coordinator/Offensive Line Coach","White"
"1718","Ole Miss",2013,"Dan Werner","dan-werner","Dan Werner","Offensive Coordinator/Quarterbacks Coach","White"
"1719","Ole Miss",2013,"Matt Luke","matt-luke","Matt Luke","Offensive Coordinator/Offensive Line Coach","White"
"1720","Ole Miss",2014,"Dan Werner","dan-werner","Dan Werner","Offensive Coordinator/Quarterbacks Coach","White"
"1721","Ole Miss",2014,"Matt Luke","matt-luke","Matt Luke","Offensive Coordinator/Offensive Line Coach","White"
"1722","Ole Miss",2015,"Dan Werner","dan-werner","Dan Werner","Offensive Coordinator/Quarterbacks Coach","White"
"1723","Ole Miss",2015,"Matt Luke","matt-luke","Matt Luke","Offensive Coordinator/Offensive Line Coach","White"
"1724","Ole Miss",2016,"Dan Werner","dan-werner","Dan Werner","Offensive Coordinator/Quarterbacks Coach","White"
"1725","Ole Miss",2016,"Matt Luke","matt-luke","Matt Luke","Offensive Coordinator/Offensive Line Coach","White"
"1726","Ole Miss",2017,"Phil Longo","phil-longo","Phil Longo","Offensive Coordinator/Quarterbacks Coach","White"
"1727","Ole Miss",2018,"Phil Longo","phil-longo","Phil Longo","Offensive Coordinator/Quarterbacks Coach","White"
"1728","Ole Miss",2019,"Rich Rodriguez","rich-rodriguez","Rich Rodriguez","Offensive Coordinator/Quarterbacks Coach","White"
"1729","Ole Miss",2020,"Jeff Lebby","jeff-lebby","Jeff Lebby","Offensive Coordinator/Quarterbacks Coach","White"
"1730","Ole Miss",2021,"Jeff Lebby","jeff-lebby","Jeff Lebby","Offensive Coordinator/Quarterbacks Coach","White"
"1731","Oregon",2000,"Jeff Tedford","jeff-tedford","Jeff Tedford","Offensive Coordinator","White"
"1732","Oregon",2001,"Jeff Tedford","jeff-tedford","Jeff Tedford","Offensive Coordinator/Quarterbacks Coach","White"
"1733","Oregon",2002,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Quarterbacks Coach","White"
"1734","Oregon",2003,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Quarterbacks Coach","White"
"1735","Oregon",2004,"Andy Ludwig","andy-ludwig","Andy Ludwig","Offensive Coordinator/Quarterbacks Coach","White"
"1736","Oregon",2005,"Gary Crowton","gary-crowton","Gary Crowton","Offensive Coordinator/Quarterbacks Coach","White"
"1737","Oregon",2006,"Gary Crowton","gary-crowton","Gary Crowton","Offensive Coordinator/Quarterbacks Coach","White"
"1738","Oregon",2007,"Chip Kelly","chip-kelly","Chip Kelly","Offensive Coordinator/Quarterbacks Coach","White"
"1739","Oregon",2008,"Chip Kelly","chip-kelly","Chip Kelly","Offensive Coordinator/Quarterbacks Coach","White"
"1740","Oregon",2009,"Mark Helfrich","mark-helfrich","Mark Helfrich","Offensive Coordinator/Quarterbacks Coach","White"
"1741","Oregon",2010,"Mark Helfrich","mark-helfrich","Mark Helfrich","Offensive Coordinator/Quarterbacks Coach","White"
"1742","Oregon",2011,"Mark Helfrich","mark-helfrich","Mark Helfrich","Offensive Coordinator/Quarterbacks Coach","White"
"1743","Oregon",2012,"Mark Helfrich","mark-helfrich","Mark Helfrich","Offensive Coordinator/Quarterbacks Coach","White"
"1744","Oregon",2013,"Scott Frost","scott-frost","Scott Frost","Offensive Coordinator/Quarterbacks Coach","White"
"1745","Oregon",2014,"Scott Frost","scott-frost","Scott Frost","Offensive Coordinator/Quarterbacks Coach","White"
"1746","Oregon",2015,"Scott Frost","scott-frost","Scott Frost","Offensive Coordinator/Quarterbacks Coach","White"
"1747","Oregon",2016,"Matt Lubick","matt-lubick","Matt Lubick","Offensive Coordinator/Wide Receivers Coach","White"
"1748","Oregon",2017,"Marcus Arroyo","marcus-arroyo","Marcus Arroyo","Offensive Coordinator/Quarterbacks Coach/Tight Ends Coach","White"
"1749","Oregon",2017,"Mario Cristobal","mario-cristobal","Mario Cristobal","Offensive Coordinator/Offensive Line Coach","Other"
"1750","Oregon",2018,"Marcus Arroyo","marcus-arroyo","Marcus Arroyo","Offensive Coordinator/Quarterbacks Coach/Tight Ends Coach","White"
"1751","Oregon",2019,"Marcus Arroyo","marcus-arroyo","Marcus Arroyo","Offensive Coordinator/Quarterbacks Coach","White"
"1752","Oregon",2020,"Joe Moorhead","joe-moorhead","Joe Moorhead","Offensive Coordinator/Quarterbacks Coach","White"
"1753","Oregon",2021,"Joe Moorhead","joe-moorhead","Joe Moorhead","Offensive Coordinator/Quarterbacks Coach","White"
"1754","Oregon State",2000,"Tim Lappano","tim-lappano","Tim Lappano","Offensive Coordinator/Quarterbacks Coach","White"
"1755","Oregon State",2001,"Tim Lappano","tim-lappano","Tim Lappano","Offensive Coordinator/Quarterbacks Coach","White"
"1756","Oregon State",2002,"Tim Lappano","tim-lappano","Tim Lappano","Offensive Coordinator/Quarterbacks Coach","White"
"1757","Oregon State",2003,"Paul Chryst","paul-chryst","Paul Chryst","Offensive Coordinator/Quarterbacks Coach/Tight Ends Coach","White"
"1758","Oregon State",2004,"Paul Chryst","paul-chryst","Paul Chryst","Offensive Coordinator/Quarterbacks Coach","White"
"1759","Oregon State",2005,"Danny Langsdorf","danny-langsdorf","Danny Langsdorf","Offensive Coordinator/Quarterbacks Coach","White"
"1760","Oregon State",2006,"Danny Langsdorf","danny-langsdorf","Danny Langsdorf","Offensive Coordinator/Quarterbacks Coach","White"
"1761","Oregon State",2007,"Danny Langsdorf","danny-langsdorf","Danny Langsdorf","Offensive Coordinator/Quarterbacks Coach","White"
"1762","Oregon State",2008,"Danny Langsdorf","danny-langsdorf","Danny Langsdorf","Offensive Coordinator/Quarterbacks Coach","White"
"1763","Oregon State",2009,"Danny Langsdorf","danny-langsdorf","Danny Langsdorf","Offensive Coordinator/Quarterbacks Coach","White"
"1764","Oregon State",2010,"Danny Langsdorf","danny-langsdorf","Danny Langsdorf","Offensive Coordinator/Quarterbacks Coach","White"
"1765","Oregon State",2011,"Danny Langsdorf","danny-langsdorf","Danny Langsdorf","Offensive Coordinator/Quarterbacks Coach","White"
"1766","Oregon State",2012,"Danny Langsdorf","danny-langsdorf","Danny Langsdorf","Offensive Coordinator/Quarterbacks Coach","White"
"1767","Oregon State",2013,"Danny Langsdorf","danny-langsdorf","Danny Langsdorf","Offensive Coordinator/Quarterbacks Coach","White"
"1768","Oregon State",2014,"John Garrett","john-garrett","John Garrett","Offensive Coordinator/Quarterbacks Coach/Tight Ends Coach","White"
"1769","Oregon State",2015,"Dave Baldwin","dave-baldwin","Dave Baldwin","Offensive Coordinator/Tight Ends Coach","White"
"1770","Oregon State",2016,"Kevin McGiven","kevin-mcgiven","Kevin McGiven","Offensive Coordinator/Quarterbacks Coach","White"
"1771","Oregon State",2016,"T.J. Woods","tj-woods","T.J. Woods","Offensive Coordinator/Tight Ends Coach/Offensive Line Coach","White"
"1772","Oregon State",2017,"Kevin McGiven","kevin-mcgiven","Kevin McGiven","Offensive Coordinator/Quarterbacks Coach","White"
"1773","Oregon State",2018,"Brian Lindgren","brian-lindgren","Brian Lindgren","Offensive Coordinator/Quarterbacks Coach","White"
"1774","Oregon State",2019,"Brian Lindgren","brian-lindgren","Brian Lindgren","Offensive Coordinator/Quarterbacks Coach","White"
"1775","Oregon State",2020,"Brian Lindgren","brian-lindgren","Brian Lindgren","Offensive Coordinator/Quarterbacks Coach","White"
"1776","Oregon State",2021,"Brian Lindgren","brian-lindgren","Brian Lindgren","Offensive Coordinator/Quarterbacks Coach","White"
"1777","Penn State",2000,"Fran Ganter","fran-ganter","Fran Ganter","Offensive Coordinator/Running Backs Coach","White"
"1778","Penn State",2001,"Fran Ganter","fran-ganter","Fran Ganter","Offensive Coordinator/Running Backs Coach","White"
"1779","Penn State",2002,"Fran Ganter","fran-ganter","Fran Ganter","Offensive Coordinator/Running Backs Coach","White"
"1780","Penn State",2003,"Fran Ganter","fran-ganter","Fran Ganter","Offensive Coordinator/Running Backs Coach","White"
"1781","Penn State",2004,"Galen Hall","galen-hall","Galen Hall","Offensive Coordinator/Running Backs Coach","White"
"1782","Penn State",2005,"Galen Hall","galen-hall","Galen Hall","Offensive Coordinator/Running Backs Coach","White"
"1783","Penn State",2006,"Galen Hall","galen-hall","Galen Hall","Offensive Coordinator/Running Backs Coach","White"
"1784","Penn State",2007,"Galen Hall","galen-hall","Galen Hall","Offensive Coordinator/Running Backs Coach","White"
"1785","Penn State",2008,"Galen Hall","galen-hall","Galen Hall","Offensive Coordinator/Running Backs Coach","White"
"1786","Penn State",2009,"Galen Hall","galen-hall","Galen Hall","Offensive Coordinator/Running Backs Coach","White"
"1787","Penn State",2010,"Galen Hall","galen-hall","Galen Hall","Offensive Coordinator/Running Backs Coach","White"
"1788","Penn State",2011,"Galen Hall","galen-hall","Galen Hall","Offensive Coordinator/Running Backs Coach","White"
"1789","Penn State",2014,"John Donovan","john-donovan","John Donovan","Offensive Coordinator/Tight Ends Coach","White"
"1790","Penn State",2015,"John Donovan","john-donovan","John Donovan","Offensive Coordinator/Tight Ends Coach","White"
"1791","Penn State",2016,"Joe Moorhead","joe-moorhead","Joe Moorhead","Offensive Coordinator/Quarterbacks Coach","White"
