"","College","Season","Coach","username","Coach.1","Role","Race"
"2428","UTEP",2006,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2429","UTEP",2007,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2430","UTEP",2008,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2431","UTEP",2009,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2432","UTEP",2010,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2433","UTEP",2011,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2434","UTEP",2012,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2435","UTEP",2013,"Sean Kugler","sean-kugler","Sean Kugler","Head Coach","White"
"2436","UTEP",2014,"Sean Kugler","sean-kugler","Sean Kugler","Head Coach","White"
"2437","UTEP",2015,"Sean Kugler","sean-kugler","Sean Kugler","Head Coach","White"
"2438","UTEP",2016,"Sean Kugler","sean-kugler","Sean Kugler","Head Coach","White"
"2439","UTEP",2017,"Sean Kugler","sean-kugler","Sean Kugler","Head Coach","White"
"2440","UTEP",2018,"Dana Dimel","dana-dimel","Dana Dimel","Head Coach","White"
"2441","UTEP",2019,"Dana Dimel","dana-dimel","Dana Dimel","Head Coach","White"
"2442","UTEP",2020,"Dana Dimel","dana-dimel","Dana Dimel","Head Coach","White"
"2443","UTEP",2021,"Dana Dimel","dana-dimel","Dana Dimel","Head Coach","White"
"2444","UT San Antonio",2011,"Larry Coker","larry-coker","Larry Coker","Head Coach","White"
"2445","UT San Antonio",2012,"Larry Coker","larry-coker","Larry Coker","Head Coach","White"
"2446","UT San Antonio",2013,"Larry Coker","larry-coker","Larry Coker","Head Coach","White"
"2447","UT San Antonio",2014,"Larry Coker","larry-coker","Larry Coker","Head Coach","White"
"2448","UT San Antonio",2015,"Larry Coker","larry-coker","Larry Coker","Head Coach","White"
"2449","UT San Antonio",2016,"Frank Wilson","frank-wilson","Frank Wilson","Head Coach","Black"
"2450","UT San Antonio",2017,"Frank Wilson","frank-wilson","Frank Wilson","Head Coach","Black"
"2451","UT San Antonio",2018,"Frank Wilson","frank-wilson","Frank Wilson","Head Coach","Black"
"2452","UT San Antonio",2019,"Frank Wilson","frank-wilson","Frank Wilson","Head Coach","Black"
"2453","UT San Antonio",2020,"Jeff Traylor","jeff-traylor","Jeff Traylor","Head Coach","White"
"2454","UT San Antonio",2021,"Jeff Traylor","jeff-scott","Jeff Traylor","Head Coach","White"
"2455","Vanderbilt",2000,"Woody Widenhofer","woody-widenhofer","Woody Widenhofer","Head Coach","White"
"2456","Vanderbilt",2001,"Woody Widenhofer","woody-widenhofer","Woody Widenhofer","Head Coach","White"
"2457","Vanderbilt",2002,"Bobby Johnson","bobby-johnson","Bobby Johnson","Head Coach","White"
"2458","Vanderbilt",2003,"Bobby Johnson","bobby-johnson","Bobby Johnson","Head Coach","White"
"2459","Vanderbilt",2004,"Bobby Johnson","bobby-johnson","Bobby Johnson","Head Coach","White"
"2460","Vanderbilt",2005,"Bobby Johnson","bobby-johnson","Bobby Johnson","Head Coach","White"
"2461","Vanderbilt",2006,"Bobby Johnson","bobby-johnson","Bobby Johnson","Head Coach","White"
"2462","Vanderbilt",2007,"Bobby Johnson","bobby-johnson","Bobby Johnson","Head Coach","White"
"2463","Vanderbilt",2008,"Bobby Johnson","bobby-johnson","Bobby Johnson","Head Coach","White"
"2464","Vanderbilt",2009,"Bobby Johnson","bobby-johnson","Bobby Johnson","Head Coach","White"
"2465","Vanderbilt",2010,"Robbie Caldwell","robbie-caldwell","Robbie Caldwell","Head Coach","White"
"2466","Vanderbilt",2011,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"2467","Vanderbilt",2012,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"2468","Vanderbilt",2013,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"2469","Vanderbilt",2014,"Derek Mason","derek-mason","Derek Mason","Head Coach","Black"
"2470","Vanderbilt",2015,"Derek Mason","derek-mason","Derek Mason","Head Coach/Defensive Coordinator","Black"
"2471","Vanderbilt",2016,"Derek Mason","derek-mason","Derek Mason","Head Coach/Defensive Coordinator","Black"
"2472","Vanderbilt",2017,"Derek Mason","derek-mason","Derek Mason","Head Coach/Defensive Coordinator","Black"
"2473","Vanderbilt",2018,"Derek Mason","derek-mason","Derek Mason","Head Coach","Black"
"2474","Vanderbilt",2019,"Derek Mason","derek-mason","Derek Mason","Head Coach","Black"
"2475","Vanderbilt",2020,"Derek Mason","derek-mason","Derek Mason","Head Coach","Black"
"2476","Vanderbilt",2021,"Clark Lea","clark-lea","Clark Lea","Head Coach","White"
"2477","Virginia",2000,"George Welsh","george-welsh","George Welsh","Head Coach","White"
"2478","Virginia",2001,"Al Groh","al-groh","Al Groh","Head Coach","White"
"2479","Virginia",2002,"Al Groh","al-groh","Al Groh","Head Coach","White"
"2480","Virginia",2003,"Al Groh","al-groh","Al Groh","Head Coach","White"
"2481","Virginia",2004,"Al Groh","al-groh","Al Groh","Head Coach","White"
"2482","Virginia",2005,"Al Groh","al-groh","Al Groh","Head Coach","White"
"2483","Virginia",2006,"Al Groh","al-groh","Al Groh","Head Coach","White"
"2484","Virginia",2007,"Al Groh","al-groh","Al Groh","Head Coach","White"
"2485","Virginia",2008,"Al Groh","al-groh","Al Groh","Head Coach","White"
"2486","Virginia",2009,"Al Groh","al-groh","Al Groh","Head Coach","White"
"2487","Virginia",2010,"Mike London","mike-london","Mike London","Head Coach","Black"
"2488","Virginia",2011,"Mike London","mike-london","Mike London","Head Coach","Black"
"2489","Virginia",2012,"Mike London","mike-london","Mike London","Head Coach","Black"
"2490","Virginia",2013,"Mike London","mike-london","Mike London","Head Coach","Black"
"2491","Virginia",2014,"Mike London","mike-london","Mike London","Head Coach","Black"
"2492","Virginia",2015,"Mike London","mike-london","Mike London","Head Coach","Black"
"2493","Virginia",2016,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"2494","Virginia",2017,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"2495","Virginia",2018,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"2496","Virginia",2019,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"2497","Virginia",2020,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"2498","Virginia",2021,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"2499","Virginia Tech",2000,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2500","Virginia Tech",2001,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2501","Virginia Tech",2002,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2502","Virginia Tech",2003,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2503","Virginia Tech",2004,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2504","Virginia Tech",2005,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2505","Virginia Tech",2006,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2506","Virginia Tech",2007,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2507","Virginia Tech",2008,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2508","Virginia Tech",2009,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2509","Virginia Tech",2010,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2510","Virginia Tech",2011,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2511","Virginia Tech",2012,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2512","Virginia Tech",2013,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2513","Virginia Tech",2014,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2514","Virginia Tech",2015,"Frank Beamer","frank-beamer","Frank Beamer","Head Coach","White"
"2515","Virginia Tech",2016,"Justin Fuente","justin-fuente","Justin Fuente","Head Coach","White"
"2516","Virginia Tech",2017,"Justin Fuente","justin-fuente","Justin Fuente","Head Coach","White"
"2517","Virginia Tech",2018,"Justin Fuente","justin-fuente","Justin Fuente","Head Coach","White"
"2518","Virginia Tech",2019,"Justin Fuente","justin-fuente","Justin Fuente","Head Coach","White"
"2519","Virginia Tech",2020,"Justin Fuente","justin-fuente","Justin Fuente","Head Coach","White"
"2520","Virginia Tech",2021,"Justin Fuente","justin-fuente","Justin Fuente","Head Coach","White"
"2521","Wake Forest",2000,"Jim Caldwell","jim-caldwell","Jim Caldwell","Head Coach","Black"
"2522","Wake Forest",2001,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2523","Wake Forest",2002,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2524","Wake Forest",2003,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2525","Wake Forest",2004,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2526","Wake Forest",2005,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2527","Wake Forest",2006,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2528","Wake Forest",2007,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2529","Wake Forest",2008,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2530","Wake Forest",2009,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2531","Wake Forest",2010,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2532","Wake Forest",2011,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2533","Wake Forest",2012,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2534","Wake Forest",2013,"Jim Grobe","jim-grobe","Jim Grobe","Head Coach","White"
"2535","Wake Forest",2014,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"2536","Wake Forest",2015,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"2537","Wake Forest",2016,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"2538","Wake Forest",2017,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"2539","Wake Forest",2018,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"2540","Wake Forest",2019,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"2541","Wake Forest",2020,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"2542","Wake Forest",2021,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"2543","Washington",2000,"Rick Neuheisel","rick-neuheisel","Rick Neuheisel","Head Coach","White"
"2544","Washington",2001,"Rick Neuheisel","rick-neuheisel","Rick Neuheisel","Head Coach","White"
"2545","Washington",2002,"Rick Neuheisel","rick-neuheisel","Rick Neuheisel","Head Coach","White"
"2546","Washington",2003,"Keith Gilbertson","keith-gilbertson","Keith Gilbertson","Head Coach","White"
"2547","Washington",2004,"Keith Gilbertson","keith-gilbertson","Keith Gilbertson","Head Coach","White"
"2548","Washington",2005,"Tyrone Willingham","tyrone-willingham","Tyrone Willingham","Head Coach","Black"
"2549","Washington",2006,"Tyrone Willingham","tyrone-willingham","Tyrone Willingham","Head Coach","Black"
"2550","Washington",2007,"Tyrone Willingham","tyrone-willingham","Tyrone Willingham","Head Coach","Black"
"2551","Washington",2008,"Tyrone Willingham","tyrone-willingham","Tyrone Willingham","Head Coach","Black"
"2552","Washington",2009,"Steve Sarkisian","steve-sarkisian","Steve Sarkisian","Head Coach","White"
"2553","Washington",2010,"Steve Sarkisian","steve-sarkisian","Steve Sarkisian","Head Coach","White"
"2554","Washington",2011,"Steve Sarkisian","steve-sarkisian","Steve Sarkisian","Head Coach","White"
"2555","Washington",2012,"Steve Sarkisian","steve-sarkisian","Steve Sarkisian","Head Coach","White"
"2556","Washington",2013,"Steve Sarkisian","steve-sarkisian","Steve Sarkisian","Head Coach","White"
"2557","Washington",2014,"Chris Petersen","chris-petersen","Chris Petersen","Head Coach","White"
"2558","Washington",2015,"Chris Petersen","chris-petersen","Chris Petersen","Head Coach","White"
"2559","Washington",2016,"Chris Petersen","chris-petersen","Chris Petersen","Head Coach","White"
"2560","Washington",2017,"Chris Petersen","chris-petersen","Chris Petersen","Head Coach","White"
"2561","Washington",2018,"Chris Petersen","chris-petersen","Chris Petersen","Head Coach","White"
"2562","Washington",2019,"Chris Petersen","chris-petersen","Chris Petersen","Head Coach","White"
"2563","Washington",2020,"Jimmy Lake","jimmy-lake","Jimmy Lake","Head Coach","Black"
"2564","Washington",2021,"Jimmy Lake","jimmy-lake","Jimmy Lake","Head Coach","Black"
"2565","Washington State",2000,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2566","Washington State",2001,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2567","Washington State",2002,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2568","Washington State",2003,"Bill Doba","bill-doba","Bill Doba","Head Coach","White"
"2569","Washington State",2004,"Bill Doba","bill-doba","Bill Doba","Head Coach","White"
"2570","Washington State",2005,"Bill Doba","bill-doba","Bill Doba","Head Coach","White"
"2571","Washington State",2006,"Bill Doba","bill-doba","Bill Doba","Head Coach","White"
"2572","Washington State",2007,"Bill Doba","bill-doba","Bill Doba","Head Coach/Defensive Coordinator/Linebackers Coach","White"
"2573","Washington State",2008,"Paul Wulff","paul-wulff","Paul Wulff","Head Coach","White"
"2574","Washington State",2009,"Paul Wulff","paul-wulff","Paul Wulff","Head Coach","White"
"2575","Washington State",2010,"Paul Wulff","paul-wulff","Paul Wulff","Head Coach","White"
"2576","Washington State",2011,"Paul Wulff","paul-wulff","Paul Wulff","Head Coach","White"
"2577","Washington State",2012,"Mike Leach","mike-leach","Mike Leach","Head Coach/Offensive Coordinator/Quarterbacks Coach","White"
"2578","Washington State",2013,"Mike Leach","mike-leach","Mike Leach","Head Coach/Offensive Coordinator/Quarterbacks Coach","White"
"2579","Washington State",2014,"Mike Leach","mike-leach","Mike Leach","Head Coach/Offensive Coordinator/Quarterbacks Coach","White"
"2580","Washington State",2015,"Mike Leach","mike-leach","Mike Leach","Head Coach/Offensive Coordinator/Quarterbacks Coach","White"
"2581","Washington State",2016,"Mike Leach","mike-leach","Mike Leach","Head Coach/Offensive Coordinator/Quarterbacks Coach","White"
"2582","Washington State",2017,"Mike Leach","mike-leach","Mike Leach","Head Coach/Offensive Coordinator/Quarterbacks Coach","White"
"2583","Washington State",2018,"Mike Leach","mike-leach","Mike Leach","Head Coach/Offensive Coordinator/Quarterbacks Coach","White"
"2584","Washington State",2019,"Mike Leach","mike-leach","Mike Leach","Head Coach","White"
"2585","Washington State",2020,"Nick Rolovich","nick-rolovich","Nick Rolovich","Head Coach","White"
"2586","Washington State",2021,"Nick Rolovich","nick-rolovich","Nick Rolovich","Head Coach","White"
"2587","West Virginia",2000,"Don Nehlen","don-nehlen","Don Nehlen","Head Coach","White"
"2588","West Virginia",2001,"Rich Rodriguez","rich-rodriguez","Rich Rodriguez","Head Coach/Offensive Coordinator","White"
"2589","West Virginia",2002,"Rich Rodriguez","rich-rodriguez","Rich Rodriguez","Head Coach/Offensive Coordinator","White"
"2590","West Virginia",2003,"Rich Rodriguez","rich-rodriguez","Rich Rodriguez","Head Coach/Offensive Coordinator","White"
"2591","West Virginia",2004,"Rich Rodriguez","rich-rodriguez","Rich Rodriguez","Head Coach/Offensive Coordinator","White"
"2592","West Virginia",2005,"Rich Rodriguez","rich-rodriguez","Rich Rodriguez","Head Coach","White"
"2593","West Virginia",2006,"Rich Rodriguez","rich-rodriguez","Rich Rodriguez","Head Coach","White"
"2594","West Virginia",2007,"Rich Rodriguez","rich-rodriguez","Rich Rodriguez","Head Coach","White"
"2595","West Virginia",2008,"Bill Stewart","bill-stewart","Bill Stewart","Head Coach","White"
"2596","West Virginia",2009,"Bill Stewart","bill-stewart","Bill Stewart","Head Coach","White"
"2597","West Virginia",2010,"Bill Stewart","bill-stewart","Bill Stewart","Head Coach","White"
"2598","West Virginia",2011,"Dana Holgorsen","dana-holgorsen","Dana Holgorsen","Head Coach/Offensive Coordinator","White"
"2599","West Virginia",2012,"Dana Holgorsen","dana-holgorsen","Dana Holgorsen","Head Coach","White"
"2600","West Virginia",2013,"Dana Holgorsen","dana-holgorsen","Dana Holgorsen","Head Coach","White"
"2601","West Virginia",2014,"Dana Holgorsen","dana-holgorsen","Dana Holgorsen","Head Coach","White"
"2602","West Virginia",2015,"Dana Holgorsen","dana-holgorsen","Dana Holgorsen","Head Coach/Offensive Coordinator/Quarterbacks Coach","White"
"2603","West Virginia",2016,"Dana Holgorsen","dana-holgorsen","Dana Holgorsen","Head Coach","White"
"2604","West Virginia",2017,"Dana Holgorsen","dana-holgorsen","Dana Holgorsen","Head Coach","White"
"2605","West Virginia",2018,"Dana Holgorsen","dana-holgorsen","Dana Holgorsen","Head Coach","White"
"2606","West Virginia",2019,"Neal Brown","neal-brown","Neal Brown","Head Coach","White"
"2607","West Virginia",2020,"Neal Brown","neal-brown","Neal Brown","Head Coach","White"
"2608","West Virginia",2021,"Neal Brown","neal-brown","Neal Brown","Head Coach","White"
"2609","Western Kentucky",2008,"David Elson","david-elson","David Elson","Head Coach/Defensive Coordinator","White"
"2610","Western Kentucky",2009,"David Elson","david-elson","David Elson","Head Coach","White"
"2611","Western Kentucky",2010,"Willie Taggart","willie-taggart","Willie Taggart","Head Coach/Offensive Coordinator","Black"
"2612","Western Kentucky",2011,"Willie Taggart","willie-taggart","Willie Taggart","Head Coach","Black"
"2613","Western Kentucky",2012,"Willie Taggart","willie-taggart","Willie Taggart","Head Coach/Offensive Coordinator","Black"
"2614","Western Kentucky",2013,"Bobby Petrino","bobby-petrino","Bobby Petrino","Head Coach","White"
"2615","Western Kentucky",2014,"Jeff Brohm","jeff-brohm","Jeff Brohm","Head Coach","White"
"2616","Western Kentucky",2015,"Jeff Brohm","jeff-brohm","Jeff Brohm","Head Coach","White"
"2617","Western Kentucky",2016,"Jeff Brohm","jeff-brohm","Jeff Brohm","Head Coach","White"
"2618","Western Kentucky",2017,"Mike Sanford Jr.","mike-sanford-jr","Mike Sanford Jr.","Head Coach","White"
"2619","Western Kentucky",2018,"Mike Sanford Jr.","mike-sanford-jr","Mike Sanford Jr.","Head Coach","White"
"2620","Western Kentucky",2019,"Tyson Helton","tyson-helton","Tyson Helton","Head Coach","White"
